Drug,Disease,Phases,Status,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClusteringCoefficient,RandomWalkCentrality
acetylcysteine,"renal insufficiency, chronic",PHASE3,COMPLETED,0.3019517795637199,0.05789783771955583,0.006032890991658784,0.3868748730154123,0.0025354489797734204
acetylcysteine,"kidney failure, chronic",PHASE3,COMPLETED,0.3019517795637199,0.05789783771955583,0.006032890991658784,0.3868748730154123,0.0025354489797734204
acetylcysteine,"kidney failure, chronic",PHASE3,COMPLETED,0.3019517795637199,0.05789783771955583,0.006032890991658784,0.3868748730154123,0.0025354489797734204
acetylcysteine,"kidney failure, chronic",PHASE3,COMPLETED,0.3019517795637199,0.05789783771955583,0.006032890991658784,0.3868748730154123,0.0025354489797734204
timolol,glaucoma,PHASE4,COMPLETED,0.03329506314580941,0.002736321984174482,0.00016583159442933788,0.7389162561576355,0.0008062294007485614
timolol,glaucoma,PHASE4,COMPLETED,0.03329506314580941,0.002736321984174482,0.00016583159442933788,0.7389162561576355,0.0008062294007485614
metformin,obesity,PHASE2,COMPLETED,0.6544202066590127,0.1072953057765968,0.043831176419392825,0.2311781210495483,0.008345374476303307
metformin,hypertension,PHASE2,COMPLETED,0.6544202066590127,0.1072953057765968,0.043831176419392825,0.2311781210495483,0.008345374476303307
metformin,hypercholesterolemia,PHASE2,COMPLETED,0.6544202066590127,0.1072953057765968,0.043831176419392825,0.2311781210495483,0.008345374476303307
metformin,hyperglycemia,PHASE2,COMPLETED,0.6544202066590127,0.1072953057765968,0.043831176419392825,0.2311781210495483,0.008345374476303307
diltiazem,"cardiomyopathy, hypertrophic",PHASE2; PHASE3,COMPLETED,0.1320321469575201,0.03217322574787118,5.522016391611049e-05,0.8602593440122044,0.0009122509444640117
epoetin alfa,anemia,PHASE3,COMPLETED,0.33295063145809417,0.05738761213324101,0.004900316058832363,0.3845125879966591,0.0029844385460794966
ifosfamide,neoplasms,PHASE1; PHASE2,COMPLETED,0.1182548794489093,0.01994501899896831,0.000476567412471907,0.5709118598895869,0.0016520057856692551
etoposide,neoplasms,PHASE1; PHASE2,COMPLETED,0.27324913892078073,0.0474863209635484,0.003854651606971434,0.4355565010814452,0.004056680800258441
ifosfamide,neoplasms,PHASE1; PHASE2,COMPLETED,0.1182548794489093,0.01994501899896831,0.000476567412471907,0.5709118598895869,0.0016520057856692551
etoposide,neoplasms,PHASE1; PHASE2,COMPLETED,0.27324913892078073,0.0474863209635484,0.003854651606971434,0.4355565010814452,0.004056680800258441
ifosfamide,osteosarcoma,PHASE1; PHASE2,COMPLETED,0.1182548794489093,0.01994501899896831,0.000476567412471907,0.5709118598895869,0.0016520057856692551
etoposide,osteosarcoma,PHASE1; PHASE2,COMPLETED,0.27324913892078073,0.0474863209635484,0.003854651606971434,0.4355565010814452,0.004056680800258441
ifosfamide,osteosarcoma,PHASE1; PHASE2,COMPLETED,0.1182548794489093,0.01994501899896831,0.000476567412471907,0.5709118598895869,0.0016520057856692551
etoposide,osteosarcoma,PHASE1; PHASE2,COMPLETED,0.27324913892078073,0.0474863209635484,0.003854651606971434,0.4355565010814452,0.004056680800258441
benzolamide,"glaucoma, open-angle",PHASE2,COMPLETED,0.03329506314580941,0.002736321984174482,0.00016583159442933788,0.7389162561576355,0.0007933187149283535
timolol,"glaucoma, open-angle",PHASE2,COMPLETED,0.03329506314580941,0.002736321984174482,0.00016583159442933788,0.7389162561576355,0.0008062294007485614
benzolamide,ocular hypertension,PHASE2,COMPLETED,0.03329506314580941,0.002736321984174482,0.00016583159442933788,0.7389162561576355,0.0007933187149283535
timolol,ocular hypertension,PHASE2,COMPLETED,0.03329506314580941,0.002736321984174482,0.00016583159442933788,0.7389162561576355,0.0008062294007485614
tocopherols,glaucoma,PHASE3,COMPLETED,0.03788748564867968,0.005454184808265741,0.00016101357728236777,0.6136363636363636,0.0004980611791534996
aspirin,hypertension,PHASE4,COMPLETED,0.3685419058553387,0.07208132543453882,0.010592087252740922,0.37174844236760124,0.0039560986687832275
aspirin,obesity,PHASE4,COMPLETED,0.3685419058553387,0.07208132543453882,0.010592087252740922,0.37174844236760124,0.0039560986687832275
timolol,glaucoma,PHASE2,COMPLETED,0.03329506314580941,0.002736321984174482,0.00016583159442933788,0.7389162561576355,0.0008062294007485614
timolol,ocular hypertension,PHASE2,COMPLETED,0.03329506314580941,0.002736321984174482,0.00016583159442933788,0.7389162561576355,0.0008062294007485614
valsartan,hypertension,PHASE3,COMPLETED,0.2571756601607348,0.05194353034928701,0.0025564924010305235,0.47261370916079437,0.0027893486609859353
hydrochlorothiazide,hypertension,PHASE3,COMPLETED,0.28587830080367393,0.06239988968922734,0.002399062211129431,0.5091009198082653,0.0029414320399752765
hydrochlorothiazide,hypertension,PHASE3,COMPLETED,0.28587830080367393,0.06239988968922734,0.002399062211129431,0.5091009198082653,0.0029414320399752765
proton pump inhibitors,liver cirrhosis,PHASE2; PHASE3,TERMINATED,0.121699196326062,0.027668350012986696,0.00032156274147437583,0.8772686433063791,0.0008510256630815475
propranolol,liver cirrhosis,PHASE2; PHASE3,TERMINATED,0.04362801377726751,0.00831785659931771,0.002460248156224574,0.4566145092460882,0.0006303654125819733
proton pump inhibitors,liver cirrhosis,PHASE2; PHASE3,TERMINATED,0.121699196326062,0.027668350012986696,0.00032156274147437583,0.8772686433063791,0.0008510256630815475
proton pump inhibitors,peptic ulcer,PHASE2; PHASE3,TERMINATED,0.121699196326062,0.027668350012986696,0.00032156274147437583,0.8772686433063791,0.0008510256630815475
propranolol,peptic ulcer,PHASE2; PHASE3,TERMINATED,0.04362801377726751,0.00831785659931771,0.002460248156224574,0.4566145092460882,0.0006303654125819733
proton pump inhibitors,peptic ulcer,PHASE2; PHASE3,TERMINATED,0.121699196326062,0.027668350012986696,0.00032156274147437583,0.8772686433063791,0.0008510256630815475
norepinephrine,"shock, septic",PHASE4,COMPLETED,0.15384615384615385,0.032523346274720887,0.0012089897743764973,0.6604197059813713,0.0012009236261544137
crystalloid solutions,"shock, septic",PHASE4,COMPLETED,0.1148105625717566,0.02732707523870643,0.0002625690282599066,0.9745454545454545,0.000808490634962141
norepinephrine,hypertension,PHASE4,COMPLETED,0.15384615384615385,0.032523346274720887,0.0012089897743764973,0.6604197059813713,0.0012009236261544137
crystalloid solutions,hypertension,PHASE4,COMPLETED,0.1148105625717566,0.02732707523870643,0.0002625690282599066,0.9745454545454545,0.000808490634962141
valsartan,hypertension,PHASE3,COMPLETED,0.2571756601607348,0.05194353034928701,0.0025564924010305235,0.47261370916079437,0.0027893486609859353
irbesartan,hypertension,PHASE3,COMPLETED,0.23076923076923078,0.051874767618983776,0.0004790058444469852,0.626318407960199,0.001819629533479093
clonidine,obesity,PHASE2,TERMINATED,0.2766934557979334,0.05683562341375174,0.0033253347839265345,0.46791147994467497,0.002478501548357999
hydrochlorothiazide,obesity,PHASE2,TERMINATED,0.28587830080367393,0.06239988968922734,0.002399062211129431,0.5091009198082653,0.0029414320399752765
clonidine,prehypertension,PHASE2,TERMINATED,0.2766934557979334,0.05683562341375174,0.0033253347839265345,0.46791147994467497,0.002478501548357999
hydrochlorothiazide,prehypertension,PHASE2,TERMINATED,0.28587830080367393,0.06239988968922734,0.002399062211129431,0.5091009198082653,0.0029414320399752765
clonidine,hypertension,PHASE2,TERMINATED,0.2766934557979334,0.05683562341375174,0.0033253347839265345,0.46791147994467497,0.002478501548357999
hydrochlorothiazide,hypertension,PHASE2,TERMINATED,0.28587830080367393,0.06239988968922734,0.002399062211129431,0.5091009198082653,0.0029414320399752765
minoxidil,ovarian neoplasms,PHASE2,RECRUITING,0.014925373134328358,0.002814890549611361,0.0,1.0,0.00025651179053749426
olmesartan medoxomil,essential hypertension,PHASE4,COMPLETED,0.21239954075774972,0.04732352515001216,0.0005098713111878077,0.5988836662749706,0.001951313641496571
hydrochlorothiazide,essential hypertension,PHASE4,COMPLETED,0.28587830080367393,0.06239988968922734,0.002399062211129431,0.5091009198082653,0.0029414320399752765
amlodipine,essential hypertension,PHASE4,COMPLETED,0.2766934557979334,0.058712023577698294,0.001880950486041243,0.5025242047026279,0.002447978188731583
perindopril,hypertension,PHASE2,COMPLETED,0.3065442020665901,0.06883739946968598,0.0024374724600488245,0.5028864295570387,0.002488828924864566
latanoprost,glaucoma,PHASE4,TERMINATED,0.03788748564867968,0.0033355585653514004,0.0002590433730698433,0.6174242424242424,0.0008577819272185928
latanoprost,glaucoma,PHASE4,TERMINATED,0.03788748564867968,0.0033355585653514004,0.0002590433730698433,0.6174242424242424,0.0008577819272185928
latanoprost,ocular hypertension,PHASE4,TERMINATED,0.03788748564867968,0.0033355585653514004,0.0002590433730698433,0.6174242424242424,0.0008577819272185928
latanoprost,ocular hypertension,PHASE4,TERMINATED,0.03788748564867968,0.0033355585653514004,0.0002590433730698433,0.6174242424242424,0.0008577819272185928
fosinopril,cardiovascular diseases,PHASE2,COMPLETED,0.1492537313432836,0.03513917163686168,0.0001091856616473633,0.7862850327966607,0.0011583366022120442
fosinopril,heart diseases,PHASE2,COMPLETED,0.1492537313432836,0.03513917163686168,0.0001091856616473633,0.7862850327966607,0.0011583366022120442
fosinopril,hypertension,PHASE2,COMPLETED,0.1492537313432836,0.03513917163686168,0.0001091856616473633,0.7862850327966607,0.0011583366022120442
spironolactone,renal insufficiency,PHASE2,RECRUITING,0.38346727898966704,0.07677994485173209,0.0057921270056785065,0.3776411141680603,0.0033328318192827004
chlorthalidone,renal insufficiency,PHASE2,RECRUITING,0.16762342135476463,0.038004280352480026,0.00040312924839214903,0.6876712328767123,0.0014672748058485823
timolol,"glaucoma, open-angle",PHASE3,COMPLETED,0.03329506314580941,0.002736321984174482,0.00016583159442933788,0.7389162561576355,0.0008062294007485614
latanoprost,"glaucoma, open-angle",PHASE3,COMPLETED,0.03788748564867968,0.0033355585653514004,0.0002590433730698433,0.6174242424242424,0.0008577819272185928
timolol,ocular hypertension,PHASE3,COMPLETED,0.03329506314580941,0.002736321984174482,0.00016583159442933788,0.7389162561576355,0.0008062294007485614
latanoprost,ocular hypertension,PHASE3,COMPLETED,0.03788748564867968,0.0033355585653514004,0.0002590433730698433,0.6174242424242424,0.0008577819272185928
propranolol,hyperalgesia,PHASE2,COMPLETED,0.04362801377726751,0.00831785659931771,0.002460248156224574,0.4566145092460882,0.0006303654125819733
remifentanil,hyperalgesia,PHASE2,COMPLETED,0.09529276693455799,0.01811886413551132,0.00042968817206207835,0.5304143402879812,0.0008745487336804427
melatonin,hypertension,PHASE2,COMPLETED,0.40642939150401836,0.08275271085800046,0.006161434066669626,0.39535218706486774,0.00357334426766356
vitamin k 1,cardiovascular diseases,PHASE3,TERMINATED,0.06659012629161883,0.017362875815520047,0.0,1.0,0.0004953670360276233
sildenafil citrate,"anemia, sickle cell",PHASE2,TERMINATED,0.24799081515499427,0.0495789570376099,0.0030864195257710907,0.4657622739018088,0.0020028206049704633
sildenafil citrate,"hypertension, pulmonary",PHASE2,TERMINATED,0.24799081515499427,0.0495789570376099,0.0030864195257710907,0.4657622739018088,0.0020028206049704633
valsartan,hypertension,PHASE3,COMPLETED,0.2571756601607348,0.05194353034928701,0.0025564924010305235,0.47261370916079437,0.0027893486609859353
simvastatin,hypertension,PHASE3,COMPLETED,0.346727898966705,0.07262799354360251,0.005866442984623008,0.42106884336978284,0.0036093078012231425
valsartan,hypercholesterolemia,PHASE3,COMPLETED,0.2571756601607348,0.05194353034928701,0.0025564924010305235,0.47261370916079437,0.0027893486609859353
simvastatin,hypercholesterolemia,PHASE3,COMPLETED,0.346727898966705,0.07262799354360251,0.005866442984623008,0.42106884336978284,0.0036093078012231425
valsartan,dyslipidemias,PHASE3,COMPLETED,0.2571756601607348,0.05194353034928701,0.0025564924010305235,0.47261370916079437,0.0027893486609859353
simvastatin,dyslipidemias,PHASE3,COMPLETED,0.346727898966705,0.07262799354360251,0.005866442984623008,0.42106884336978284,0.0036093078012231425
levobupivacaine,pre-eclampsia,PHASE4,COMPLETED,0.05970149253731343,0.012209408978453564,6.712069245866153e-05,0.726998491704374,0.0005468655596147061
magnesium sulfate,pre-eclampsia,PHASE4,COMPLETED,0.0574052812858783,0.010833123839136292,7.735043085881923e-05,0.6848979591836735,0.00057678463243171
saline solution,pre-eclampsia,PHASE4,COMPLETED,0.48220436280137774,0.0887453745232359,0.02216562363424221,0.3053983407205364,0.004814376385187441
bevacizumab,glaucoma,PHASE2; PHASE3,COMPLETED,0.2537313432835821,0.041986770478271304,0.007141927307542131,0.3390374331550802,0.0032829717788928595
eplerenone,essential hypertension,PHASE3,COMPLETED,0.21469575200918484,0.05000532743308752,0.0003725338766275876,0.6561439825196941,0.0018070533401105624
dalteparin,thrombophilia,PHASE3,COMPLETED,0.11021814006888633,0.017505225444821613,0.00043891843481179,0.5730263157894737,0.0010767002394834297
dalteparin,pregnancy complications,PHASE3,COMPLETED,0.11021814006888633,0.017505225444821613,0.00043891843481179,0.5730263157894737,0.0010767002394834297
silybin,hypertension,PHASE4,COMPLETED,0.11251435132032148,0.026912926395439393,0.0,1.0,0.0007414521804152459
buprenorphine,chronic pain,PHASE3,COMPLETED,0.2766934557979334,0.052986673787532364,0.002785731192936633,0.487551867219917,0.0018282663023397314
hydrochlorothiazide,atherosclerosis,PHASE3,COMPLETED,0.28587830080367393,0.06239988968922734,0.002399062211129431,0.5091009198082653,0.0029414320399752765
hydrochlorothiazide,cardiovascular diseases,PHASE3,COMPLETED,0.28587830080367393,0.06239988968922734,0.002399062211129431,0.5091009198082653,0.0029414320399752765
hydrochlorothiazide,hypertension,PHASE3,COMPLETED,0.28587830080367393,0.06239988968922734,0.002399062211129431,0.5091009198082653,0.0029414320399752765
hydrochlorothiazide,renal artery obstruction,PHASE3,COMPLETED,0.28587830080367393,0.06239988968922734,0.002399062211129431,0.5091009198082653,0.0029414320399752765
indapamide,hypertension,PHASE4,COMPLETED,0.1182548794489093,0.027973367534145546,7.144013665382134e-05,0.9398438987245383,0.0008075192474959775
hydrochlorothiazide,hypertension,PHASE4,COMPLETED,0.28587830080367393,0.06239988968922734,0.002399062211129431,0.5091009198082653,0.0029414320399752765
indapamide,renal insufficiency,PHASE4,COMPLETED,0.1182548794489093,0.027973367534145546,7.144013665382134e-05,0.9398438987245383,0.0008075192474959775
hydrochlorothiazide,renal insufficiency,PHASE4,COMPLETED,0.28587830080367393,0.06239988968922734,0.002399062211129431,0.5091009198082653,0.0029414320399752765
lopinavir,malaria,PHASE3,COMPLETED,0.2066590126291619,0.038200821122520205,0.001697061007673449,0.5543761638733706,0.0020375569261043298
ritonavir,malaria,PHASE3,COMPLETED,0.3719862227324914,0.07339435105686062,0.009239823450098767,0.3760845468791805,0.0037025001935344845
zidovudine,malaria,PHASE3,COMPLETED,0.24225028702640644,0.0490663018026314,0.0015047489053504229,0.5192055969307154,0.0021411579475691866
lamivudine,malaria,PHASE3,COMPLETED,0.28243398392652125,0.054649683884912245,0.003866847806306296,0.43789613406338146,0.0027847513694263847
lopinavir,hiv infections,PHASE3,COMPLETED,0.2066590126291619,0.038200821122520205,0.001697061007673449,0.5543761638733706,0.0020375569261043298
ritonavir,hiv infections,PHASE3,COMPLETED,0.3719862227324914,0.07339435105686062,0.009239823450098767,0.3760845468791805,0.0037025001935344845
zidovudine,hiv infections,PHASE3,COMPLETED,0.24225028702640644,0.0490663018026314,0.0015047489053504229,0.5192055969307154,0.0021411579475691866
lamivudine,hiv infections,PHASE3,COMPLETED,0.28243398392652125,0.054649683884912245,0.003866847806306296,0.43789613406338146,0.0027847513694263847
hydrochlorothiazide,hypertension,PHASE4,COMPLETED,0.28587830080367393,0.06239988968922734,0.002399062211129431,0.5091009198082653,0.0029414320399752765
proton pump inhibitors,liver cirrhosis,PHASE4,COMPLETED,0.121699196326062,0.027668350012986696,0.00032156274147437583,0.8772686433063791,0.0008510256630815475
proton pump inhibitors,hypertension,PHASE4,COMPLETED,0.121699196326062,0.027668350012986696,0.00032156274147437583,0.8772686433063791,0.0008510256630815475
dronabinol,nausea,PHASE2,WITHDRAWN,0.2663605051664753,0.05008983791657748,0.0028999642319035073,0.4957456336766682,0.0017222311031877438
dronabinol,vomiting,PHASE2,WITHDRAWN,0.2663605051664753,0.05008983791657748,0.0028999642319035073,0.4957456336766682,0.0017222311031877438
dronabinol,"dysautonomia, familial",PHASE2,WITHDRAWN,0.2663605051664753,0.05008983791657748,0.0028999642319035073,0.4957456336766682,0.0017222311031877438
rivaroxaban,thrombosis,PHASE3,RECRUITING,0.05625717566016074,0.010837013627970082,0.00037843940907378884,0.5476190476190477,0.0006682341604915945
rivaroxaban,leg injuries,PHASE3,RECRUITING,0.05625717566016074,0.010837013627970082,0.00037843940907378884,0.5476190476190477,0.0006682341604915945
